User_ID,Date,Stock,Action,Quantity,Price,Trade_Type,Profit_Loss
U013,2025-06-14,ADANIENT,Buy,20,2310.92,Intraday,419.58
U018,2025-06-19,INFY,Sell,5,802.24,Delivery,455.7
U005,2025-07-19,HDFC,Sell,20,2011.7,Intraday,726.66
U050,2025-06-13,ITC,Sell,20,931.6,Delivery,-433.63
U026,2025-06-17,SBIN,Sell,1,2714.85,Future,667.09
U048,2025-07-09,RELIANCE,Buy,10,113.4,Intraday,-408.07
U039,2025-07-12,NIFTY,Buy,5,2504.94,Option,237.01
U004,2025-06-09,HDFC,Buy,5,1865.14,Delivery,441.41
U018,2025-07-06,NIFTY,Sell,50,371.29,Intraday,-520.83
U041,2025-06-18,RELIANCE,Sell,10,1223.3,Delivery,786.11
U022,2025-07-13,TCS,Buy,50,2100.58,Intraday,712.32
U038,2025-07-05,TCS,Sell,10,1268.71,Future,543.67
U047,2025-06-14,SBIN,Buy,10,2658.53,Delivery,185.31
U001,2025-07-31,HDFC,Buy,5,570.75,Intraday,636.38
U018,2025-06-16,BANKNIFTY,Sell,10,2260.95,Delivery,-847.09
U021,2025-07-19,HDFC,Buy,10,482.04,Option,-244.55
U030,2025-07-24,ICICIBANK,Sell,5,2280.8,Future,911.36
U027,2025-07-03,TCS,Sell,5,2595.65,Delivery,-24.14
U001,2025-06-29,ICICIBANK,Sell,20,568.01,Intraday,-321.42
U019,2025-07-18,NIFTY,Buy,5,998.58,Option,-774.06
U044,2025-06-06,INFY,Sell,50,2306.02,Intraday,936.34
U023,2025-06-15,ICICIBANK,Sell,10,2612.43,Delivery,629.06
U038,2025-06-20,RELIANCE,Sell,10,2703.97,Delivery,740.23
U015,2025-06-30,INFY,Buy,10,2897.41,Delivery,-440.09
U023,2025-07-02,ADANIENT,Sell,10,1071.64,Intraday,-682.74
U020,2025-08-03,ADANIENT,Buy,1,1497.84,Delivery,-177.88
U018,2025-06-18,SBIN,Sell,10,972.65,Option,935.47
U025,2025-08-04,TCS,Buy,5,2954.25,Delivery,-348.48
U003,2025-06-20,HDFC,Buy,50,1940.9,Future,-522.2
U039,2025-07-04,HDFC,Buy,20,862.85,Option,-110.16
U046,2025-06-11,HDFC,Sell,50,1402.72,Option,-862.01
U010,2025-07-29,ICICIBANK,Sell,5,2056.16,Option,-585.22
U033,2025-07-18,ITC,Sell,50,929.97,Intraday,877.44
U023,2025-07-17,SBIN,Sell,10,2660.84,Delivery,188.21
U033,2025-08-02,ICICIBANK,Buy,10,1776.61,Future,-528.59
U026,2025-06-29,INFY,Buy,20,1215.97,Delivery,-852.98
U040,2025-07-11,ADANIENT,Buy,10,1654.59,Option,-247.17
U037,2025-06-25,HDFC,Buy,5,2986.74,Delivery,867.34
U037,2025-07-23,RELIANCE,Buy,50,954.15,Delivery,-17.66
U016,2025-07-19,INFY,Sell,5,1537.46,Future,158.46
U035,2025-08-02,SBIN,Buy,1,1747.06,Intraday,582.9
U037,2025-07-20,SBIN,Buy,5,2511.11,Option,838.49
U022,2025-06-28,HDFC,Sell,1,2197.93,Intraday,111.98
U010,2025-07-24,INFY,Sell,50,2638.22,Intraday,832.07
U035,2025-06-20,ICICIBANK,Sell,1,1401.97,Delivery,496.38
U028,2025-06-14,ITC,Buy,50,1674.98,Intraday,-859.24
U030,2025-07-29,HDFC,Buy,1,132.28,Intraday,698.12
U047,2025-07-22,ICICIBANK,Buy,1,625.39,Option,-418.77
U046,2025-07-27,HDFC,Buy,20,2036.99,Delivery,455.82
U032,2025-07-20,NIFTY,Buy,1,2359.03,Delivery,-506.19
U039,2025-06-09,INFY,Buy,5,291.01,Delivery,585.56
U002,2025-07-19,RELIANCE,Buy,1,718.69,Intraday,-727.75
U042,2025-07-25,NIFTY,Sell,1,2007.73,Delivery,926.1
U018,2025-07-14,ICICIBANK,Buy,50,514.16,Future,250.32
U023,2025-07-03,SBIN,Buy,20,174.32,Delivery,657.44
U005,2025-07-06,ITC,Sell,20,1373.48,Intraday,-873.63
U014,2025-07-12,BANKNIFTY,Sell,20,1003.54,Intraday,-473.8
U047,2025-06-28,TCS,Sell,50,1701.14,Future,933.48
U047,2025-07-28,SBIN,Buy,20,247.91,Option,-274.21
U037,2025-06-12,HDFC,Sell,50,399.68,Intraday,-138.01
U028,2025-06-10,ITC,Buy,1,721.67,Intraday,-512.05
U002,2025-07-13,TCS,Buy,1,1160.34,Future,460.56
U022,2025-07-07,SBIN,Buy,1,200.55,Option,355.56
U022,2025-07-28,ICICIBANK,Sell,10,2369.38,Intraday,-884.77
U019,2025-07-21,SBIN,Sell,50,622.67,Delivery,356.18
U044,2025-07-15,INFY,Sell,50,1375.35,Delivery,680.68
U006,2025-07-02,SBIN,Sell,1,1866.38,Option,184.4
U037,2025-07-30,ITC,Buy,50,1290.61,Option,-877.33
U045,2025-07-24,NIFTY,Buy,50,2028.24,Option,-348.3
U043,2025-07-17,ICICIBANK,Buy,5,2478.69,Intraday,412.13
U037,2025-07-27,NIFTY,Sell,5,342.55,Delivery,-73.43
U034,2025-08-03,BANKNIFTY,Sell,20,208.25,Option,-698.73
U031,2025-06-13,ADANIENT,Buy,5,1050.21,Intraday,462.39
U020,2025-07-03,BANKNIFTY,Buy,5,587.1,Future,70.67
U044,2025-07-14,NIFTY,Buy,10,504.88,Intraday,635.12
U012,2025-07-14,TCS,Buy,50,2205.94,Delivery,565.37
U018,2025-06-19,ADANIENT,Sell,50,245.9,Intraday,-433.15
U024,2025-06-21,ITC,Buy,50,2121.19,Future,904.31
U004,2025-06-10,NIFTY,Sell,10,207.25,Option,74.1
U045,2025-06-06,NIFTY,Sell,5,2287.8,Delivery,849.71
U029,2025-06-06,ICICIBANK,Sell,10,1246.56,Option,-818.69
U038,2025-07-17,BANKNIFTY,Sell,5,666.71,Intraday,-44.16
U025,2025-06-15,ICICIBANK,Sell,10,898.39,Option,-126.89
U045,2025-07-28,ITC,Sell,50,236.6,Intraday,-359.53
U008,2025-07-31,ADANIENT,Sell,5,562.33,Intraday,-355.33
U044,2025-06-23,HDFC,Sell,5,870.64,Delivery,-515.14
U018,2025-06-29,RELIANCE,Sell,20,615.71,Future,841.41
U014,2025-07-21,RELIANCE,Sell,20,2026.54,Delivery,346.92
U014,2025-08-02,BANKNIFTY,Sell,50,2346.72,Delivery,-885.52
U011,2025-08-01,NIFTY,Sell,5,1957.07,Future,-473.82
U032,2025-07-20,ADANIENT,Sell,5,1196.56,Future,-232.03
U019,2025-07-07,SBIN,Buy,10,2640.97,Intraday,123.98
U039,2025-07-03,NIFTY,Sell,1,2941.57,Intraday,164.67
U020,2025-06-24,SBIN,Buy,50,2358.44,Future,-285.71
U034,2025-07-17,BANKNIFTY,Sell,10,1618.35,Option,-793.53
U026,2025-07-31,TCS,Sell,5,1976.54,Future,363.71
U025,2025-07-20,ITC,Buy,1,299.11,Future,-240.94
U047,2025-06-30,SBIN,Buy,10,506.67,Delivery,-850.95
U028,2025-07-13,INFY,Sell,5,1211.59,Delivery,-710.22
U033,2025-06-16,BANKNIFTY,Buy,1,1987.34,Intraday,-763.55
U043,2025-07-14,BANKNIFTY,Buy,50,665.85,Delivery,30.86
U020,2025-07-27,RELIANCE,Buy,20,572.69,Option,272.9
U001,2025-06-14,TCS,Buy,50,2284.05,Option,103.14
U010,2025-06-25,NIFTY,Buy,20,194.51,Delivery,427.0
U017,2025-07-03,SBIN,Buy,50,1680.41,Delivery,404.02
U036,2025-07-15,TCS,Buy,50,1958.49,Option,825.63
U019,2025-08-04,NIFTY,Sell,5,2464.79,Option,256.47
U006,2025-06-14,NIFTY,Buy,50,616.03,Option,-356.36
U008,2025-07-27,RELIANCE,Sell,50,1017.85,Option,-468.08
U038,2025-08-04,HDFC,Buy,50,1304.81,Option,-345.46
U050,2025-07-25,NIFTY,Sell,20,938.19,Delivery,645.51
U031,2025-07-18,ADANIENT,Buy,20,414.8,Option,-436.56
U047,2025-06-30,NIFTY,Sell,10,2990.41,Intraday,-819.85
U004,2025-07-22,NIFTY,Buy,1,1161.59,Future,-54.23
U012,2025-06-13,ADANIENT,Sell,50,2478.64,Option,-892.09
U017,2025-06-21,ICICIBANK,Sell,1,756.79,Option,905.01
U037,2025-07-19,SBIN,Sell,5,1500.24,Intraday,-940.76
U013,2025-06-24,SBIN,Buy,20,1215.75,Future,-14.69
U047,2025-06-13,NIFTY,Buy,20,2052.86,Option,403.49
U021,2025-06-27,TCS,Sell,1,376.84,Option,373.55
U037,2025-06-28,RELIANCE,Sell,1,290.9,Option,367.35
U006,2025-08-02,ICICIBANK,Buy,1,2630.08,Future,324.19
U002,2025-06-10,ICICIBANK,Sell,50,1713.67,Delivery,582.69
U045,2025-06-08,RELIANCE,Buy,20,2551.85,Delivery,-6.49
U039,2025-07-12,ITC,Sell,50,601.15,Future,131.29
U047,2025-07-24,ICICIBANK,Sell,10,374.16,Option,-560.14
U030,2025-07-16,INFY,Sell,50,2102.0,Option,484.38
U046,2025-07-12,BANKNIFTY,Buy,1,448.03,Option,-42.79
U033,2025-06-19,RELIANCE,Buy,5,763.38,Future,-712.56
U021,2025-07-31,INFY,Buy,5,1457.28,Delivery,813.66
U036,2025-07-05,SBIN,Buy,1,2675.16,Intraday,913.37
U017,2025-06-08,INFY,Buy,5,2753.88,Option,-661.65
U042,2025-06-14,TCS,Sell,50,2402.07,Option,-98.76
U006,2025-06-28,SBIN,Sell,50,284.89,Future,-838.06
U050,2025-06-12,SBIN,Sell,50,1157.05,Future,-457.63
U011,2025-07-04,ITC,Sell,20,2888.9,Intraday,990.37
U014,2025-06-25,RELIANCE,Sell,1,545.11,Future,871.6
U024,2025-06-19,BANKNIFTY,Buy,50,500.8,Future,-556.53
U007,2025-06-06,RELIANCE,Buy,50,1290.57,Intraday,419.4
U026,2025-07-06,ICICIBANK,Buy,10,2431.59,Future,556.32
U050,2025-06-22,TCS,Buy,20,641.31,Future,45.75
U034,2025-06-18,NIFTY,Sell,5,945.26,Delivery,811.81
U019,2025-08-04,ADANIENT,Buy,1,407.27,Delivery,-354.09
U006,2025-07-12,TCS,Sell,50,1920.46,Future,294.81
U030,2025-07-22,ITC,Sell,10,1082.97,Future,836.41
U012,2025-06-12,NIFTY,Buy,10,2347.56,Intraday,-665.26
U015,2025-07-13,ADANIENT,Sell,50,1199.39,Delivery,132.75
U030,2025-08-02,NIFTY,Buy,50,843.02,Option,-348.83
U030,2025-06-17,RELIANCE,Sell,20,697.32,Future,705.24
U013,2025-06-27,ITC,Buy,5,646.57,Option,319.05
U024,2025-06-24,BANKNIFTY,Buy,10,1811.82,Intraday,-950.99
U018,2025-06-29,TCS,Sell,50,1613.41,Option,-418.9
U034,2025-07-06,ADANIENT,Sell,50,2498.04,Option,-898.27
U028,2025-06-11,ITC,Sell,50,2947.5,Intraday,-424.35
U005,2025-07-23,RELIANCE,Sell,5,1321.81,Intraday,475.13
U024,2025-07-08,BANKNIFTY,Sell,20,1621.78,Future,400.02
U026,2025-06-07,SBIN,Buy,1,429.93,Delivery,241.51
U037,2025-07-29,TCS,Sell,10,2082.18,Future,870.15
U019,2025-07-15,HDFC,Sell,10,1998.01,Intraday,260.29
U037,2025-06-06,TCS,Sell,5,249.5,Delivery,103.99
U017,2025-06-27,ICICIBANK,Buy,50,470.6,Future,-771.76
U023,2025-07-03,SBIN,Buy,10,2089.81,Future,337.16
U010,2025-06-11,HDFC,Sell,20,1288.95,Future,568.26
U028,2025-07-14,INFY,Buy,20,1944.89,Future,706.36
U015,2025-07-15,ITC,Sell,50,2006.41,Option,-726.98
U050,2025-07-16,ITC,Buy,5,1637.15,Intraday,-274.94
U011,2025-06-28,ICICIBANK,Sell,5,889.78,Intraday,-218.11
U023,2025-07-19,TCS,Sell,20,623.43,Delivery,973.8
U039,2025-06-19,HDFC,Buy,5,2827.8,Intraday,-107.58
U012,2025-06-21,ADANIENT,Buy,10,728.88,Intraday,112.14
U013,2025-06-08,INFY,Buy,10,313.79,Option,561.39
U025,2025-07-08,TCS,Sell,20,1073.64,Delivery,-115.67
U009,2025-07-09,INFY,Sell,20,885.21,Option,-296.35
U050,2025-06-30,SBIN,Buy,50,2335.17,Delivery,-231.9
U024,2025-06-13,TCS,Sell,1,1936.79,Future,771.88
U003,2025-07-09,ADANIENT,Buy,5,2635.69,Intraday,-328.27
U015,2025-07-22,RELIANCE,Buy,1,482.71,Intraday,-738.8
U045,2025-07-20,RELIANCE,Sell,50,1604.98,Future,990.31
U038,2025-06-09,SBIN,Sell,5,104.41,Option,-960.32
U008,2025-06-11,SBIN,Buy,50,1737.44,Option,953.32
U015,2025-07-18,HDFC,Buy,20,1672.46,Intraday,-141.38
U045,2025-07-05,ITC,Buy,1,1406.11,Intraday,746.47
U001,2025-07-12,RELIANCE,Buy,50,2978.46,Option,285.9
U037,2025-06-16,SBIN,Sell,20,2756.33,Intraday,-617.16
U001,2025-07-01,BANKNIFTY,Buy,50,206.33,Intraday,365.08
U012,2025-07-23,HDFC,Sell,20,578.78,Future,-161.01
U044,2025-08-04,NIFTY,Sell,1,798.83,Option,674.76
U007,2025-07-19,BANKNIFTY,Buy,10,1047.05,Intraday,897.29
U032,2025-06-22,NIFTY,Sell,5,1033.52,Delivery,-615.7
U011,2025-07-07,SBIN,Sell,1,2215.36,Future,-662.0
U037,2025-06-07,TCS,Buy,1,2722.49,Delivery,736.78
U036,2025-07-18,TCS,Sell,20,719.98,Delivery,59.87
U039,2025-06-24,BANKNIFTY,Buy,20,2425.91,Option,-120.89
U022,2025-06-14,ADANIENT,Buy,50,2830.37,Option,-339.66
U006,2025-06-08,NIFTY,Buy,5,239.98,Intraday,-29.5
U029,2025-06-07,HDFC,Buy,20,1941.82,Option,505.78
U004,2025-07-21,ITC,Sell,50,1049.37,Delivery,-757.98
U013,2025-07-15,HDFC,Buy,10,1857.65,Intraday,946.83
U020,2025-07-18,NIFTY,Buy,20,2842.84,Option,964.49
U006,2025-08-04,SBIN,Buy,10,2205.34,Delivery,-469.06
U046,2025-08-02,ADANIENT,Sell,5,1330.71,Option,996.98
U047,2025-07-16,ITC,Buy,5,221.83,Delivery,745.12
U002,2025-07-13,BANKNIFTY,Sell,1,2920.64,Delivery,-621.34
U043,2025-07-20,HDFC,Sell,10,2864.67,Delivery,-285.77
U011,2025-07-26,NIFTY,Sell,5,2892.29,Future,566.18
U039,2025-07-16,RELIANCE,Buy,5,1295.24,Option,429.02
U008,2025-07-17,TCS,Buy,20,1202.28,Intraday,346.5
U034,2025-07-29,NIFTY,Sell,10,2088.58,Delivery,-676.49
U044,2025-06-27,RELIANCE,Buy,10,1333.51,Option,-849.7
U042,2025-06-16,RELIANCE,Buy,1,239.11,Future,581.29
U032,2025-06-10,ICICIBANK,Sell,5,2859.83,Option,127.46
U007,2025-07-14,NIFTY,Sell,10,344.93,Intraday,35.17
U025,2025-07-03,BANKNIFTY,Buy,50,1085.37,Intraday,459.77
U001,2025-07-29,INFY,Sell,1,944.94,Option,-708.55
U031,2025-06-25,BANKNIFTY,Sell,5,880.55,Option,501.58
U010,2025-06-10,HDFC,Buy,20,2951.79,Future,216.16
U038,2025-07-23,SBIN,Sell,10,467.8,Option,-405.45
U041,2025-06-29,BANKNIFTY,Buy,5,284.33,Option,456.86
U050,2025-07-21,TCS,Buy,50,2666.09,Future,-888.05
U006,2025-06-21,ITC,Sell,20,189.57,Option,-553.1
U040,2025-07-21,RELIANCE,Buy,5,362.51,Option,525.48
U049,2025-06-21,NIFTY,Buy,1,921.3,Intraday,-513.84
U014,2025-07-25,HDFC,Buy,50,2609.48,Option,618.94
U037,2025-08-03,TCS,Buy,10,382.09,Delivery,633.97
U014,2025-07-16,ICICIBANK,Buy,20,1416.38,Future,693.11
U006,2025-08-04,BANKNIFTY,Buy,50,955.25,Future,-12.27
U004,2025-06-16,ICICIBANK,Sell,1,1792.54,Future,-20.8
U028,2025-07-05,BANKNIFTY,Sell,5,326.91,Future,-32.34
U002,2025-07-25,INFY,Buy,50,789.32,Delivery,768.48
U005,2025-06-21,BANKNIFTY,Buy,50,2674.86,Intraday,455.69
U020,2025-06-17,NIFTY,Buy,5,2514.33,Option,429.92
U021,2025-07-26,ADANIENT,Buy,10,2156.71,Delivery,711.4
U011,2025-06-24,ITC,Sell,20,2355.9,Future,-93.87
U004,2025-08-01,HDFC,Buy,10,1312.39,Delivery,514.88
U034,2025-06-23,NIFTY,Sell,1,2721.93,Intraday,174.59
U046,2025-07-04,ADANIENT,Buy,20,1134.01,Future,267.6
U023,2025-08-01,ADANIENT,Sell,10,2982.17,Intraday,768.85
U024,2025-07-16,HDFC,Sell,5,358.58,Option,-48.0
U006,2025-07-09,ICICIBANK,Sell,50,1753.69,Future,536.67
U036,2025-07-16,ICICIBANK,Buy,50,344.42,Option,942.02
U003,2025-06-10,INFY,Sell,20,2233.0,Intraday,-267.09
U027,2025-07-28,HDFC,Buy,1,101.42,Option,397.26
U012,2025-07-20,ICICIBANK,Sell,50,923.78,Intraday,-600.0
U003,2025-06-08,TCS,Buy,1,1954.96,Future,100.27
U039,2025-06-26,ITC,Buy,20,1312.15,Option,-119.25
U028,2025-06-24,TCS,Sell,10,1907.03,Option,-12.41
U036,2025-07-11,TCS,Buy,10,2085.18,Delivery,-947.56
U023,2025-07-21,INFY,Buy,20,2899.99,Intraday,369.92
U027,2025-07-19,BANKNIFTY,Buy,5,794.61,Option,-346.77
U028,2025-07-15,TCS,Sell,20,1329.79,Delivery,580.24
U018,2025-06-29,TCS,Sell,5,2297.81,Future,-575.53
U016,2025-07-17,RELIANCE,Sell,10,849.1,Delivery,-992.93
U040,2025-06-23,SBIN,Buy,10,2126.45,Intraday,160.68
U045,2025-06-25,ADANIENT,Sell,10,1449.75,Future,205.33
U034,2025-07-08,SBIN,Sell,10,2826.17,Intraday,-162.14
U009,2025-08-04,RELIANCE,Sell,5,2152.53,Future,730.56
U032,2025-08-02,ADANIENT,Buy,5,940.54,Delivery,-264.85
U045,2025-07-27,BANKNIFTY,Buy,50,2002.34,Option,-99.51
U002,2025-07-07,ICICIBANK,Buy,20,187.6,Future,-405.23
U025,2025-06-27,INFY,Buy,20,622.11,Option,658.5
U018,2025-07-01,TCS,Sell,10,884.99,Future,-59.53
U048,2025-07-18,HDFC,Buy,1,2031.2,Future,-886.79
U013,2025-07-16,TCS,Buy,10,1225.79,Option,791.13
U022,2025-07-15,ICICIBANK,Sell,50,2684.31,Option,-799.74
U027,2025-06-14,ADANIENT,Buy,5,1946.8,Option,904.78
U012,2025-07-11,ITC,Sell,50,1108.8,Intraday,-870.96
U018,2025-06-30,BANKNIFTY,Sell,20,2282.87,Future,54.46
U033,2025-07-15,ICICIBANK,Buy,50,2269.7,Option,358.89
U019,2025-06-28,INFY,Buy,1,2996.84,Option,397.39
U015,2025-06-10,SBIN,Sell,50,154.77,Intraday,-42.87
U047,2025-06-27,SBIN,Sell,1,695.21,Delivery,-184.66
U027,2025-07-01,TCS,Buy,5,2907.1,Delivery,220.41
U031,2025-08-02,SBIN,Buy,50,1180.98,Option,693.7
U045,2025-06-11,ADANIENT,Sell,50,2966.61,Option,223.6
U049,2025-07-13,RELIANCE,Buy,5,2466.28,Intraday,600.2
U050,2025-07-03,TCS,Buy,50,509.92,Delivery,-471.33
U028,2025-07-04,INFY,Buy,50,2364.36,Intraday,445.83
U031,2025-06-11,ADANIENT,Buy,50,111.07,Delivery,684.43
U030,2025-08-01,NIFTY,Buy,50,997.83,Future,-774.04
U039,2025-07-22,NIFTY,Sell,20,1711.6,Future,429.15
U042,2025-06-06,BANKNIFTY,Sell,10,1438.07,Intraday,-929.55
U035,2025-06-10,INFY,Buy,50,2992.75,Delivery,526.12
U017,2025-07-24,NIFTY,Buy,10,2959.13,Future,76.33
U004,2025-06-25,ICICIBANK,Sell,1,2233.35,Delivery,16.54
U036,2025-06-26,RELIANCE,Buy,5,2386.6,Intraday,246.74
U050,2025-07-01,ICICIBANK,Sell,10,2947.41,Intraday,890.96
U024,2025-06-19,ITC,Sell,1,1719.46,Intraday,-832.11
U005,2025-06-15,ADANIENT,Buy,1,2558.15,Intraday,-527.23
U015,2025-07-22,ITC,Buy,10,1994.49,Delivery,-742.47
U016,2025-07-01,BANKNIFTY,Sell,50,1866.9,Option,-599.32
U030,2025-07-02,TCS,Buy,50,1848.89,Option,158.55
U013,2025-06-25,INFY,Sell,20,1324.28,Intraday,-698.9
U006,2025-07-31,HDFC,Buy,20,753.2,Intraday,-883.26
U048,2025-07-09,NIFTY,Sell,1,2833.88,Option,-121.61
U008,2025-06-18,INFY,Sell,5,2177.07,Option,109.05
U029,2025-07-05,NIFTY,Buy,5,2747.47,Intraday,616.92
U041,2025-07-10,HDFC,Sell,20,2684.76,Future,-900.57
U011,2025-07-16,BANKNIFTY,Buy,5,2586.07,Future,460.49
U005,2025-06-23,ITC,Sell,10,1946.53,Future,-667.48
U012,2025-07-21,BANKNIFTY,Buy,5,2378.84,Intraday,79.22
U006,2025-06-23,NIFTY,Sell,20,1410.32,Delivery,463.26
U033,2025-07-06,ICICIBANK,Sell,5,1150.56,Intraday,988.57
U015,2025-07-06,SBIN,Sell,20,2650.09,Delivery,-35.49
U050,2025-07-13,RELIANCE,Sell,50,461.89,Future,-784.94
U012,2025-06-27,HDFC,Buy,1,1427.84,Future,843.36
U045,2025-08-01,RELIANCE,Sell,50,1056.14,Intraday,114.89
U042,2025-07-12,TCS,Buy,20,1690.31,Intraday,94.78
U004,2025-06-08,ICICIBANK,Buy,5,2597.4,Intraday,746.55
U035,2025-07-13,SBIN,Buy,50,1616.11,Option,-118.23
U019,2025-07-28,ITC,Sell,10,2348.23,Option,-123.59
U030,2025-07-06,INFY,Sell,5,454.15,Intraday,-963.66
U005,2025-06-23,BANKNIFTY,Sell,10,693.23,Delivery,146.56
U032,2025-07-19,TCS,Sell,10,342.7,Delivery,-624.49
U018,2025-06-26,INFY,Sell,10,1366.98,Intraday,287.5
U050,2025-07-28,TCS,Sell,1,1389.64,Future,781.33
U026,2025-07-08,TCS,Sell,1,1094.87,Intraday,621.65
U030,2025-07-31,SBIN,Buy,50,2967.64,Future,-911.22
U003,2025-07-20,SBIN,Sell,10,1306.69,Future,441.2
U035,2025-07-12,ITC,Buy,1,873.14,Future,637.9
U049,2025-07-16,TCS,Buy,10,1361.11,Future,549.46
U046,2025-06-16,RELIANCE,Sell,1,504.37,Option,118.22
U025,2025-07-26,ADANIENT,Sell,1,2827.98,Future,43.7
U042,2025-07-09,RELIANCE,Sell,10,2729.55,Future,19.12
U034,2025-06-06,HDFC,Buy,20,2446.51,Option,69.6
U018,2025-07-20,SBIN,Buy,50,330.27,Delivery,-150.17
U010,2025-06-16,ADANIENT,Buy,20,483.0,Intraday,-455.84
U030,2025-07-25,BANKNIFTY,Buy,1,1656.76,Delivery,272.41
U018,2025-06-27,SBIN,Buy,20,605.54,Future,-950.94
U009,2025-06-21,SBIN,Buy,1,1360.74,Option,-450.63
U031,2025-07-05,ICICIBANK,Sell,20,1665.74,Delivery,377.62
U015,2025-07-11,HDFC,Sell,20,993.36,Option,-114.25
U011,2025-06-11,HDFC,Buy,10,685.31,Intraday,-230.92
U047,2025-07-22,ICICIBANK,Buy,5,2795.36,Delivery,-69.96
U024,2025-07-17,SBIN,Sell,50,1939.45,Delivery,-419.85
U019,2025-07-20,NIFTY,Sell,50,1517.77,Option,280.31
U049,2025-06-28,INFY,Sell,5,2422.34,Option,-678.65
U041,2025-07-29,ADANIENT,Buy,1,2130.37,Future,-536.21
U026,2025-07-07,RELIANCE,Buy,1,2295.73,Option,171.76
U048,2025-07-12,INFY,Buy,5,844.15,Option,108.28
U017,2025-07-11,NIFTY,Sell,50,1014.97,Intraday,-216.36
U008,2025-07-02,NIFTY,Buy,1,1960.49,Delivery,887.27
U017,2025-07-25,SBIN,Sell,1,2962.41,Future,587.52
U041,2025-07-09,HDFC,Sell,20,438.36,Intraday,-17.92
U005,2025-06-25,ICICIBANK,Sell,10,741.27,Option,916.75
U017,2025-06-19,ITC,Buy,10,2608.68,Intraday,-449.31
U024,2025-06-09,RELIANCE,Sell,10,1025.6,Future,729.55
U024,2025-06-09,ADANIENT,Buy,1,378.01,Future,677.58
U008,2025-07-06,ADANIENT,Buy,1,1152.27,Intraday,-91.76
U018,2025-07-25,ICICIBANK,Sell,5,2275.52,Intraday,357.32
U016,2025-06-20,ADANIENT,Buy,10,2030.73,Future,55.83
U037,2025-06-23,RELIANCE,Buy,1,1912.27,Option,41.94
U010,2025-06-06,HDFC,Sell,20,993.57,Option,798.11
U016,2025-06-17,ADANIENT,Buy,5,2127.51,Delivery,598.5
U017,2025-07-31,ADANIENT,Sell,50,887.99,Future,-769.96
U050,2025-06-09,ITC,Buy,50,2623.98,Delivery,653.66
U035,2025-07-03,BANKNIFTY,Buy,10,1889.8,Future,-23.35
U008,2025-07-04,ICICIBANK,Sell,10,2670.62,Delivery,629.36
U020,2025-07-26,ITC,Sell,5,1585.52,Option,-8.79
U001,2025-06-19,INFY,Sell,50,841.65,Future,588.39
U035,2025-07-18,TCS,Sell,1,2490.02,Delivery,-632.55
U003,2025-07-31,ICICIBANK,Buy,20,1689.95,Delivery,697.3
U011,2025-07-13,ADANIENT,Sell,50,1364.91,Future,-410.44
U040,2025-07-11,HDFC,Buy,5,1386.64,Delivery,429.26
U007,2025-06-11,ICICIBANK,Buy,1,749.65,Option,-333.44
U042,2025-07-04,RELIANCE,Buy,5,339.64,Option,851.35
U008,2025-08-04,ADANIENT,Buy,20,587.97,Intraday,-698.61
U009,2025-06-26,TCS,Sell,20,2960.36,Intraday,707.82
U033,2025-06-24,ADANIENT,Buy,50,1816.76,Delivery,837.13
U016,2025-06-13,INFY,Buy,20,2120.36,Option,255.85
U038,2025-06-07,BANKNIFTY,Buy,1,832.81,Delivery,-334.68
U007,2025-06-17,ITC,Sell,5,1629.48,Intraday,757.76
U046,2025-06-22,ITC,Sell,50,1885.11,Option,-318.83
U012,2025-07-11,ITC,Buy,20,2604.93,Option,-618.55
U047,2025-07-29,TCS,Sell,10,1721.28,Intraday,4.18
U027,2025-07-17,ITC,Buy,50,1097.25,Delivery,138.28
U027,2025-07-06,RELIANCE,Buy,5,349.9,Delivery,-314.8
U015,2025-07-20,TCS,Sell,20,1366.54,Delivery,453.94
U013,2025-06-17,RELIANCE,Sell,50,359.51,Option,-383.43
U034,2025-06-06,TCS,Sell,1,2558.46,Intraday,155.82
U031,2025-07-22,ITC,Buy,1,1396.45,Option,336.87
U035,2025-07-29,INFY,Buy,1,1810.64,Intraday,-364.32
U009,2025-06-27,INFY,Sell,20,1296.95,Delivery,-716.47
U046,2025-06-16,INFY,Buy,1,532.27,Future,-424.03
U019,2025-06-24,ITC,Sell,10,937.47,Delivery,-485.25
U029,2025-08-01,BANKNIFTY,Sell,1,2880.32,Option,-689.84
U040,2025-07-04,RELIANCE,Sell,1,1112.78,Future,455.72
U034,2025-06-16,ADANIENT,Sell,5,1035.69,Future,-312.65
U019,2025-06-30,TCS,Sell,20,2272.65,Future,806.66
U024,2025-06-29,ITC,Buy,10,2610.19,Future,886.11
U036,2025-07-16,HDFC,Sell,1,2273.84,Intraday,867.95
U027,2025-07-01,ADANIENT,Sell,10,1117.74,Option,542.22
U007,2025-07-21,HDFC,Buy,5,2590.45,Future,-481.8
U037,2025-07-05,SBIN,Sell,1,2874.13,Delivery,-283.19
U047,2025-06-12,RELIANCE,Buy,10,1145.77,Delivery,298.08
U003,2025-06-30,BANKNIFTY,Buy,5,948.33,Intraday,115.0
U045,2025-06-09,RELIANCE,Buy,50,1885.8,Delivery,-585.14
U006,2025-08-03,BANKNIFTY,Sell,1,1191.28,Intraday,-263.77
U032,2025-08-04,BANKNIFTY,Sell,50,2412.04,Delivery,484.47
